customer_number,segment,signup_date,postal_code
CUST018595,Mainstream,10-07-22,
CUST018596,Business,22-Jul-2019,60540
CUST018597,Premium,2019-11-05,
 CUST018598 ,Premium,2018/05/17,60A123
CUST018599,Value,12/13/2021,60A123
CUST018600,Business,07/27/2017,
CUST018601,Premium,20-Feb-2018,60A123
CUST018602,Business,10/28/2020,60540
CUST018603,Mainstream,2018/01/25,60A123
CUST018604,Business,07-01-18,60601
CUST018605,Business,03-19-19,N/A
CUST018606,Premium,10/04/2022,60540
CUST018607,Mainstream,2019-09-11,60601
CUST018608,Mainstream,2019/02/17,60601
CUST018609,Value,2021-01-13,
CUST018610,Mainstream,2020/06/07,N/A
CUST018611,Business,03-17-19,60540
 CUST018612 ,,2018-03-29,60A123
cust018613,Premium,2021/09/11,N/A
CUST018614,Business,2021/09/29,60A123
cust018615,Premium,16-Feb-2022,60540
CUST018616,Business,01/25/2021,
CUST018617,,18-Jul-2017,60540
CUST018618,Business,2021-08-12,60601
CUST018619,Mainstream,14-Nov-2017,60601
CUST018620,Premium,17-Nov-2017,60601
CUST018621,,2019-12-11,60A123
cust018622,Value,2020/12/07,60A123
cust018623,Business,02/06/2021,N/A
CUST018624,Business,11-06-21,N/A
CUST018625,Premium,04/13/2018,N/A
CUST018626,Premium,01-08-21,60601
CUST018627,Business,07-05-21,60A123
CUST018628,Business,2019/01/02,
CUST018629,Mainstream,2019/04/25,60A123
CUST018630,Value,2019-04-09,60540
CUST018631,Value,01-04-19,60601
CUST018632,Business,2021-01-25,60540
CUST018633,Value,,60540
CUST018634,Premium,2020-05-13,
 CUST018635 ,Value,11-29-22,
CUST018636,Value,21-Apr-2019,60A123
CUST018637,Premium,02/03/2022,60540
CUST018638,Value,2022-12-01,60601
CUST018639,,2017-11-29,N/A
CUST018640,Mainstream,2021-07-25,60A123
CUST018641,Business,17-Jan-2021,N/A
CUST018642,Business,2020/02/20,60A123
CUST018643,Business,09-Jul-2018,60A123
CUST018644,Business,27-Dec-2020,60540
CUST018645,Premium,05-29-21,N/A
CUST018646,Business,2021-08-25,60540
CUST018647,,2021/10/03,
CUST018648,Mainstream,2021/11/09,60A123
CUST018649,Value,2021/03/26,
CUST018650,Mainstream,07-Mar-2020,60540
CUST018651,Business,2022-01-27,60A123
CUST018652,,02-Sep-2019,
CUST018653,Mainstream,03/18/2021,60601
CUST018654,Premium,03-30-22,N/A
CUST018655,Business,07/05/2019,60540
CUST018656,Mainstream,2021-06-01,60A123
CUST018657,,2022/06/06,N/A
CUST018658,Premium,02/13/2021,60A123
CUST018659,Premium,27-Aug-2019,60A123
CUST018660,Mainstream,11-Jun-2018,
CUST018661,Premium,09/09/2021,60601
CUST018662,Premium,04/05/2020,60601
CUST018663,Premium,06-Jun-2021,60540
CUST018664,Premium,08-05-18,N/A
CUST018665,,11/22/2019,60540
CUST018666,Business,08-30-22,N/A
CUST018667,Mainstream,18-Jun-2019,60A123
CUST018668,,09-Mar-2022,60601
CUST018669,Mainstream,,
CUST018670,Mainstream,10-02-17,N/A
CUST018671,,10-09-18,60601
CUST018672,Premium,2022/03/07,60540
CUST018673,Value,11/06/2019,60601
CUST018674,Business,2021-07-30,
CUST018675,Value,12/01/2017,60601
CUST018676,Mainstream,12/13/2021,
CUST018677,Mainstream,08-07-17,60601
CUST018678,Value,01-Dec-2017,60540
CUST018679,Value,2019/06/06,60A123
CUST018680,Mainstream,10/25/2022,
CUST018681,,2020-11-03,N/A
CUST018682,Value,09-23-18,N/A
CUST018683,Value,22-Nov-2018,60601
CUST018684,Premium,2021-10-05,
CUST018685,Value,13-Aug-2020,60540
CUST018686,Mainstream,05/05/2019,
CUST018687,Mainstream,20-Jan-2018,60A123
CUST018688,Mainstream,2022-04-01,60601
CUST018689,Premium,03-Dec-2020,60540
cust018690,,2020-10-16,60540
CUST018691,Business,05-03-19,60A123
CUST018692,Value,07/14/2017,60601
CUST018693,,11/26/2018,60A123
CUST018694,Mainstream,,60540
 CUST018695 ,Mainstream,01-14-18,60601
CUST018696,Value,08/31/2018,60601
CUST018697,,2018-10-14,60540
CUST018698,Mainstream,,60A123
CUST018699,Business,14-Dec-2020,60540
cust018700,Value,2020-04-27,N/A
CUST018701,Premium,2019/09/25,60540
CUST018702,Value,07-Oct-2020,60A123
CUST018703,Business,04-01-19,N/A
CUST018704,Business,03/31/2019,60601
cust018705,,09/04/2020,60A123
CUST018706,,07/23/2017,60601
CUST018707,Value,03-25-21,60601
CUST018708,Business,,60540
CUST018709,Premium,10/14/2020,N/A
CUST018710,Business,2019/01/11,N/A
CUST018711,Business,08-Aug-2019,N/A
CUST018712,Mainstream,10/28/2018,60540
CUST018713,,05/08/2021,N/A
CUST018714,Business,07-21-17,60540
CUST018715,Value,,60540
CUST018716,Premium,2022-11-07,60A123
cust018717,,07-Dec-2017,60601
CUST018718,Value,11-07-22,60540
CUST018719,Value,11/15/2021,
CUST018720,,2020/04/13,N/A
CUST018721,Premium,2020/05/23,60540
CUST018722,,2020-11-23,
CUST018723,Premium,10-14-22,
CUST018724,Value,02-Jul-2020,60A123
CUST018725,Premium,2020/05/09,N/A
CUST018726,Business,05/12/2021,60601
CUST018727,Premium,2018-08-13,
CUST018728,Premium,2018/09/05,
CUST018729,Business,2021-05-16,
CUST018730,Business,11-14-19,N/A
CUST018731,Premium,2022-07-23,60A123
 CUST018732 ,Business,2022-10-29,60540
CUST018733,Premium,11/24/2022,60601
CUST018734,Mainstream,05/13/2021,
CUST018735,Business,12/23/2019,60540
CUST018736,Premium,01-06-18,60A123
CUST018737,Business,,60601
 CUST018738 ,,10-26-22,
CUST018739,Business,2020/07/25,60540
CUST018740,Value,13-Apr-2021,N/A
CUST018741,Value,09-01-21,60601
CUST018742,Business,2017/10/23,N/A
CUST018743,Premium,2017-10-17,60A123
 CUST018744 ,Value,11-Feb-2018,
CUST018745,Mainstream,2021-01-26,60A123
CUST018746,Mainstream,2019/09/27,
CUST018747,Business,29-Jul-2017,N/A
CUST018748,,2018/05/27,
CUST018749,Mainstream,02/02/2018,60540
CUST018750,Value,2017-11-21,60540
CUST018751,Business,11-Aug-2021,60A123
CUST018752,Mainstream,07-17-20,60601
CUST018753,Business,02/04/2018,N/A
cust018754,Premium,2019/02/01,60A123
CUST018755,Premium,2021-06-25,60A123
CUST018756,Value,27-Oct-2017,N/A
CUST018757,,05-Nov-2020,
CUST018758,,2018-11-10,60601
CUST018759,Premium,29-Nov-2022,N/A
CUST018760,Value,11-Oct-2018,
CUST018761,,2019/03/17,
 CUST018762 ,Premium,18-Oct-2022,N/A
CUST018763,Premium,22-Nov-2018,60A123
CUST018764,Business,12-Mar-2022,60601
CUST018765,Mainstream,02-18-20,N/A
CUST018766,Business,27-Oct-2019,N/A
CUST018767,Premium,05/31/2018,60540
CUST018768,Value,08/19/2017,60540
CUST018769,Mainstream,04-09-19,60601
CUST018770,Value,19-Nov-2022,N/A
CUST018771,Premium,10/17/2020,60A123
CUST018772,Value,29-Apr-2020,60A123
CUST018773,Premium,2020/09/07,
CUST018774,Mainstream,2019/09/12,N/A
CUST018775,Premium,,60540
CUST018776,,07-17-17,
CUST018777,Mainstream,26-Nov-2019,60540
CUST018778,,2021/12/18,
CUST018779,Premium,06-13-20,N/A
CUST018780,Business,,60601
CUST018781,Business,05-25-22,60540
CUST018782,Business,2022-05-29,
CUST018783,Premium,30-Sep-2020,60540
cust018784,Mainstream,2017/12/12,N/A
CUST018785,Mainstream,24-Mar-2019,
CUST018786,Business,07-Mar-2022,N/A
CUST018787,Value,11/06/2017,N/A
CUST018788,Business,2020/09/06,N/A
CUST018789,,2022-03-07,60540
CUST018790,,2020-10-26,60601
 CUST018791 ,Mainstream,01-24-21,
CUST018792,,14-Nov-2021,N/A
CUST018793,,03-Apr-2021,
CUST018794,Premium,2019/01/31,60540
CUST018795,Value,11-Oct-2017,60A123
CUST018796,Mainstream,2020-05-07,N/A
CUST018797,Business,07-14-20,
CUST018798,,11-11-17,60A123
CUST018799,Business,2019-07-02,
CUST018800,Value,2018-04-24,60A123
CUST018801,Mainstream,10/27/2018,N/A
CUST018802,Value,20-May-2019,60A123
CUST018803,Mainstream,05/03/2022,N/A
CUST018804,Mainstream,2019-11-25,60A123
CUST018805,Mainstream,2020-07-16,60A123
CUST018806,Value,11/17/2022,60540
cust018807,Business,2021/12/19,60A123
 CUST018808 ,Mainstream,2018/08/14,60540
CUST018809,Premium,02-17-19,60540
CUST018810,,05-Mar-2020,N/A
CUST018811,Value,2021-09-20,60540
CUST018812,Business,10-Mar-2021,60540
CUST018813,Value,10-15-18,N/A
 CUST018814 ,Business,2022/06/30,N/A
CUST018815,,2017/12/31,60601
CUST018816,Premium,2022-06-02,
CUST018817,Mainstream,,N/A
CUST018818,,05-26-20,N/A
CUST018819,,17-Mar-2019,60A123
CUST018820,Business,2019/08/18,60540
CUST018821,Premium,09/18/2019,N/A
 CUST018822 ,Premium,01/23/2018,60540
cust018823,Mainstream,2018-05-05,
CUST018824,Business,11-Apr-2019,
CUST018825,Value,03/21/2022,
CUST018826,Premium,2021/07/12,N/A
CUST018827,Business,09/14/2019,60601
CUST018828,Mainstream,24-May-2022,60601
CUST018829,Premium,06/28/2019,60601
CUST018830,Mainstream,2019/04/20,60601
CUST018831,,10/04/2021,60601
CUST018832,Business,06/13/2022,60601
CUST018833,,2017/12/21,
CUST018834,,03-27-19,60540
CUST018835,,30-Jun-2018,60540
 CUST018836 ,Value,29-Jun-2020,60601
CUST018837,Business,,60601
 CUST018838 ,,2021/04/14,60540
CUST018839,Premium,2019/06/07,60A123
CUST018840,Value,2018/11/17,N/A
cust018841,Value,2017-08-12,60601
CUST018842,Mainstream,01-09-20,N/A
CUST018843,,06/02/2019,60A123
CUST018844,Mainstream,07-Aug-2019,
CUST018845,,12/05/2019,60601
CUST018846,Value,10/31/2019,60540
CUST018847,,2020/08/01,
CUST018848,Value,27-Nov-2018,N/A
CUST018849,Mainstream,11-Jul-2022,60A123
CUST018850,Mainstream,08/29/2019,
CUST018851,Mainstream,27-Jul-2022,N/A
CUST018852,Value,2017/08/31,60540
CUST018853,Value,04-14-18,60A123
CUST018854,Premium,12/05/2020,N/A
cust018855,Mainstream,07-30-22,
 CUST018856 ,Mainstream,2018-11-25,60601
CUST018857,Mainstream,02/24/2021,N/A
CUST018858,Value,2020-02-20,
CUST018859,Business,2019-02-19,60601
CUST018860,Mainstream,10/08/2022,60601
CUST018861,Business,06/13/2021,N/A
 CUST018862 ,Mainstream,2019/01/15,
CUST018863,Premium,2021/09/07,60601
cust018864,,18-Oct-2020,60540
 CUST018865 ,Mainstream,06-Mar-2018,60601
CUST018866,Premium,01-19-19,
CUST018867,Value,27-Aug-2022,60601
cust018868,Premium,01/19/2022,N/A
cust018869,Premium,12-26-19,60540
CUST018870,Mainstream,08-Jun-2021,60601
CUST018871,Premium,24-Aug-2022,60601
 CUST018872 ,Mainstream,12-Jan-2022,
CUST018873,,05/22/2020,60A123
CUST018874,Value,08/15/2019,60A123
CUST018875,,2018/05/04,60540
CUST018876,Business,2022-09-26,60540
CUST018877,,03/01/2021,N/A
 CUST018878 ,Business,20-Nov-2022,60540
CUST018879,,12/19/2018,60540
CUST018880,,2019-09-15,
CUST018881,Value,03/05/2020,N/A
CUST018882,Value,2021-12-09,N/A
CUST018883,,2021/08/28,60A123
CUST018884,Premium,04/04/2022,60601
CUST018885,,16-Feb-2022,
CUST018886,Mainstream,06/01/2022,60540
CUST018887,,09-29-22,60A123
cust018888,,2022-03-09,
CUST018889,Mainstream,07/11/2022,60A123
CUST018890,Premium,11/03/2020,60601
 CUST018891 ,Business,2021-05-26,N/A
CUST018892,Premium,27-May-2020,60540
CUST018893,Business,11/02/2022,
CUST018894,Mainstream,2018-06-19,60A123
CUST018895,,08-Aug-2021,60A123
CUST018896,Premium,07-16-20,60540
CUST018897,Mainstream,2019/01/01,60A123
cust018898,Premium,2022-06-29,60540
CUST018899,Value,08/20/2017,
CUST018900,Premium,09-Sep-2018,60A123
CUST018901,,01/27/2022,N/A
CUST018902,Mainstream,07/17/2019,60A123
CUST018903,Value,2019/04/29,
CUST018904,Value,11/11/2021,60540
CUST018905,Premium,28-Feb-2020,60601
CUST018906,Business,22-Aug-2018,60540
CUST018907,Value,22-Dec-2019,60A123
CUST018908,Mainstream,2018-02-08,60A123
CUST018909,Business,2017-09-20,60540
CUST018910,Value,04-Nov-2021,
CUST018911,Business,2018/02/07,
CUST018912,,2019/04/15,N/A
CUST018913,,2020/05/05,
CUST018914,,2019-05-22,60540
CUST018915,Business,05/02/2022,N/A
CUST018916,Mainstream,,60540
cust018917,Value,08-02-19,
CUST018918,Premium,06/19/2019,60601
CUST018919,Mainstream,2019/08/08,60A123
CUST018920,Premium,2018/07/31,60A123
CUST018921,,2019-08-23,N/A
CUST018922,,22-May-2022,60540
CUST018923,Value,11-27-21,60601
CUST018924,Premium,10-Aug-2017,
CUST018925,Value,03-Nov-2020,N/A
CUST018926,Value,2020-09-04,60540
CUST018927,Business,10-Dec-2019,N/A
CUST018928,Premium,2021/06/22,60601
CUST018929,Value,2017/09/07,
CUST018930,Value,06-Jan-2019,N/A
CUST018931,Premium,2018-04-18,
CUST018932,,06/01/2019,60A123
CUST018933,Business,2022-05-08,60601
CUST018934,Business,06/21/2021,
CUST018935,Premium,2020-09-02,60540
CUST018936,Mainstream,11/19/2019,N/A
CUST018937,Value,2020-06-25,N/A
CUST018938,Value,07/31/2022,
CUST018939,Business,2020-01-18,60A123
CUST018940,Business,,60601
cust018941,Value,01/23/2020,
CUST018942,,2018/12/05,60540
CUST018943,,2018/07/07,
CUST018944,Value,23-Feb-2021,60601
cust018945,Value,03-02-20,
cust018946,Mainstream,09-18-19,
CUST018947,Premium,06/05/2019,
CUST018948,Business,2022-02-03,N/A
cust018949,Value,2019-01-25,60540
CUST018950,Mainstream,03-06-22,60601
CUST018951,Premium,05-Oct-2017,
CUST018952,Business,2019-02-20,60A123
CUST018953,Premium,2020/06/18,60540
CUST018954,Business,02-Jul-2021,
CUST018955,Mainstream,2018/04/14,
CUST018956,Mainstream,05-Dec-2021,
CUST018957,Premium,08/01/2019,60A123
CUST018958,Business,03-21-18,
CUST018959,Business,12/14/2021,
CUST018960,Mainstream,02/06/2021,60A123
CUST018961,Mainstream,06/30/2022,
CUST018962,Business,2018-01-08,60A123
CUST018963,,03/17/2021,60540
CUST018964,,2021-08-08,60601
CUST018965,,07/05/2022,60A123
CUST018966,Premium,09-09-17,N/A
cust018967,Value,24-Oct-2018,60601
 CUST018968 ,Business,11-30-21,60A123
CUST018969,Premium,29-Apr-2019,N/A
CUST018970,Value,01/22/2020,
CUST018971,Premium,01-04-22,60540
CUST018972,Value,09-Feb-2022,60601
CUST018973,Mainstream,23-Jul-2019,N/A
CUST018974,,2019/06/16,60A123
CUST018975,Premium,05/18/2018,60540
CUST018976,Value,12-20-17,
CUST018977,Value,10-13-20,N/A
CUST018978,,11/11/2017,60A123
CUST018979,Value,05-Nov-2019,N/A
CUST018980,Mainstream,2018-05-25,
CUST018981,Business,2019/01/11,N/A
CUST018982,Mainstream,05-Dec-2021,60601
CUST018983,Mainstream,,60A123
CUST018984,Value,05-22-20,60601
CUST018985,Business,09/29/2018,
CUST018986,Mainstream,2022/05/01,
CUST018987,Value,2021/07/05,N/A
CUST018988,Value,12/05/2018,60601
CUST018989,Mainstream,01/28/2020,N/A
CUST018990,Value,2018/05/14,N/A
CUST018991,Business,03-17-19,60A123
CUST018992,Premium,2019/09/26,60540
CUST018993,Mainstream,2018/01/01,60601
CUST018994,Premium,2019/09/26,60540
CUST018995,Business,2019-10-16,N/A
CUST018996,Business,03/26/2021,
CUST018997,Premium,2021/08/01,
CUST018998,Value,06/10/2019,
CUST018999,Mainstream,2017/10/04,60601
CUST019000,Business,2021/01/22,N/A
CUST019001,Premium,2017/07/18,
CUST019002,Business,2021-11-01,N/A
CUST019003,Business,08-08-19,60A123
CUST019004,,06-14-19,
CUST019005,Business,16-Oct-2020,N/A
CUST019006,,2021/02/17,N/A
CUST019007,Value,2021-06-28,
CUST019008,Mainstream,12-24-18,60A123
CUST019009,Value,2022/11/14,60A123
CUST019010,Mainstream,06/08/2018,60601
cust019011,Business,2020/07/31,60A123
CUST019012,Value,06/13/2019,N/A
CUST019013,Premium,09-Oct-2019,N/A
CUST019014,,08/11/2018,
CUST019015,Premium,18-Nov-2018,
CUST019016,,2022-11-03,60540
CUST019017,Value,03-16-20,N/A
CUST019018,Value,06/05/2020,60540
CUST019019,Mainstream,2019-03-15,N/A
CUST019020,Premium,09/12/2021,
 CUST019021 ,,2018/03/09,N/A
CUST019022,Premium,2018/04/21,60601
CUST019023,Premium,10/01/2019,60601
CUST019024,Premium,2019/04/30,60540
CUST019025,Business,02/19/2018,
CUST019026,Premium,17-Mar-2018,60540
CUST019027,Mainstream,2021-04-04,60540
CUST019028,Business,2017-09-15,60540
CUST019029,Mainstream,02-19-18,60601
CUST019030,Value,2021-07-26,
CUST019031,Value,2018/05/14,
CUST019032,,2019-05-14,60A123
cust019033,Business,2020/03/30,N/A
CUST019034,Mainstream,2020-01-17,60601
CUST019035,Premium,04/05/2020,60A123
CUST019036,Value,2017/10/29,60601
CUST019037,Premium,2018/06/08,N/A
CUST019038,Premium,11-Jun-2019,N/A
CUST019039,,2020/07/01,60601
CUST019040,Premium,02-Oct-2018,60540
CUST019041,,12-29-17,60540
cust019042,Mainstream,2017/11/14,N/A
CUST019043,Value,05/01/2020,60A123
CUST019044,Business,18-May-2022,N/A
CUST019045,,10-10-20,N/A
CUST019046,Premium,08/28/2018,N/A
CUST019047,Business,02/18/2020,
CUST019048,Value,16-Jan-2022,60540
CUST019049,Value,25-Sep-2018,N/A
CUST019050,,2018-06-19,60601
CUST019051,Mainstream,2017-09-07,N/A
CUST019052,Premium,01-17-19,60A123
CUST019053,Value,2020-03-30,60540
CUST019054,Mainstream,2021/06/19,N/A
CUST019055,Mainstream,2020/07/21,N/A
CUST019056,,2021-09-16,N/A
 CUST019057 ,Value,2020/03/01,N/A
CUST019058,Business,2018/12/18,60601
 CUST019059 ,Value,2020/10/11,60601
CUST019060,Premium,2019/12/22,
CUST019061,Business,04-13-22,N/A
CUST019062,Premium,2021/01/02,N/A
CUST019063,Business,2020-07-26,60540
CUST019064,Mainstream,2020/02/16,60A123
CUST019065,Value,2019-07-30,60A123
CUST019066,,23-Dec-2021,60601
CUST019067,Value,06-01-22,N/A
 CUST019068 ,Business,2022-10-25,N/A
CUST019069,Business,23-Mar-2022,60601
CUST019070,Business,11-12-20,60A123
CUST019071,Premium,09/16/2019,60540
CUST019072,Mainstream,2018-09-15,N/A
CUST019073,,09-Jan-2019,60A123
 CUST019074 ,Premium,06-13-22,60601
CUST019075,Premium,2022/11/02,N/A
CUST019076,Mainstream,03/06/2020,60A123
CUST019077,Business,11/04/2022,N/A
CUST019078,Mainstream,2017-09-11,60601
CUST019079,Business,07/29/2021,
 CUST019080 ,Value,2019-01-27,60601
CUST019081,Mainstream,12-Jul-2018,N/A
cust019082,Value,2021/10/28,60601
CUST019083,,01/15/2018,60A123
CUST019084,Value,02/23/2018,N/A
CUST019085,Mainstream,2020-09-02,N/A
CUST019086,Mainstream,04-11-19,60A123
CUST019087,Mainstream,10/26/2018,N/A
cust019088,Value,02-14-21,
CUST019089,Business,,60A123
CUST019090,Business,12-12-19,60540
CUST019091,Value,2022-07-14,60601
CUST019092,Business,01/03/2019,
CUST019093,Premium,21-Feb-2019,
CUST019094,Mainstream,19-Jan-2020,60601
 CUST019095 ,Business,04/30/2020,60601
CUST019096,Mainstream,2019-06-22,N/A
CUST019097,Value,2019/11/07,N/A
CUST019098,Value,29-Mar-2019,N/A
CUST019099,Premium,18-Aug-2020,N/A
CUST019100,Value,2019-03-06,60601
CUST019101,Value,2022-06-20,60540
CUST019102,Value,2019/03/15,N/A
CUST019103,Mainstream,12/20/2019,60540
CUST019104,Business,2019/08/27,60601
CUST019105,Premium,11-Mar-2019,60540
CUST019106,Business,,60540
CUST019107,,08/26/2018,
cust019108,Premium,2018-06-25,60601
CUST019109,Premium,2021-09-02,N/A
 CUST019110 ,Mainstream,01-Sep-2020,
CUST019111,Premium,02-13-22,60540
CUST019112,Premium,,60A123
CUST019113,,01/08/2018,60A123
CUST019114,Value,12-02-21,
CUST019115,Premium,28-Nov-2017,60A123
CUST019116,Business,03-28-18,60A123
CUST019117,Premium,2022/01/07,60A123
CUST019118,Business,2021/11/19,N/A
CUST019119,,02/24/2020,60A123
CUST019120,Mainstream,2019/09/14,60540
CUST019121,Premium,27-Feb-2022,
CUST019122,,2019/10/24,60A123
CUST019123,Value,08-30-20,60A123
CUST019124,Value,06/04/2020,
CUST019125,Value,04-01-19,60601
CUST019126,Premium,,N/A
CUST019127,Value,,60540
CUST019128,,09/25/2021,
CUST019129,Mainstream,2019/07/21,60A123
CUST019130,Business,2021-10-03,N/A
CUST019131,Value,06-28-21,
CUST019132,,02-09-20,N/A
 CUST019133 ,Value,2021-06-02,N/A
CUST019134,Business,11-17-18,60540
CUST019135,,11-Jun-2018,60601
CUST019136,,2019/12/08,60A123
CUST019137,Value,11-Jul-2018,60A123
CUST019138,Business,2017/11/05,60601
CUST019139,Mainstream,2018/05/22,60A123
CUST019140,,,60A123
CUST019141,Value,08/23/2022,
CUST019142,Value,2021/05/24,60540
CUST019143,Value,2018/10/09,60540
CUST019144,Premium,2017-08-22,60A123
CUST019145,,2019-04-13,
CUST019146,Business,2019/03/12,60601
CUST019147,Premium,03-11-22,60A123
CUST019148,Premium,2018/06/13,60A123
CUST019149,Business,04-04-19,N/A
 CUST019150 ,Value,03/13/2019,60601
CUST019151,Value,09/24/2019,60A123
CUST019152,,2018/11/18,
CUST019153,Business,2018/01/05,60A123
CUST019154,Premium,11/10/2020,N/A
 CUST019155 ,,02/15/2021,60A123
CUST019156,Value,2019-07-10,60A123
CUST019157,,07/13/2017,
CUST019158,Premium,09/02/2020,60540
CUST019159,Mainstream,11-06-19,60601
CUST019160,Business,03/03/2020,60540
CUST019161,Premium,16-Apr-2019,
CUST019162,Business,02-22-19,60A123
CUST019163,,11-24-17,60A123
CUST019164,Value,2021-05-18,60540
CUST019165,Premium,11-29-17,60601
CUST019166,Business,,60601
CUST019167,Business,04/03/2019,N/A
CUST019168,Premium,2019/09/01,60A123
CUST019169,Business,03-23-18,
CUST019170,Mainstream,12-Dec-2019,60540
CUST019171,Premium,02-22-18,60540
CUST019172,Business,29-Aug-2020,60540
CUST019173,Mainstream,02-01-21,N/A
CUST019174,Value,,N/A
 CUST019175 ,Premium,2021-05-09,60A123
CUST019176,Business,2020/02/04,N/A
CUST019177,Business,25-Aug-2022,60540
CUST019178,Mainstream,,60540
CUST019179,Business,2022-09-27,60601
CUST019180,Business,05/21/2022,
CUST019181,,2020-03-09,
CUST019182,Value,09/28/2018,
cust019183,Value,24-Sep-2021,N/A
CUST019184,Mainstream,2018-09-13,
CUST019185,Mainstream,2022-05-11,N/A
cust019186,Mainstream,2021/06/19,60540
CUST019187,,12-25-20,N/A
CUST019188,,2021-09-24,60A123
CUST019189,,2021/09/29,
CUST019190,Premium,2020/11/11,60601
CUST019191,Value,15-Jun-2022,
CUST019192,Business,08/31/2017,
 CUST019193 ,Premium,21-Oct-2017,60540
CUST019194,,2017/09/20,
CUST019195,Premium,2018-11-06,60601
CUST019196,Business,2020-12-30,60A123
 CUST019197 ,Business,2022-06-23,N/A
cust019198,Business,05/26/2020,60A123
CUST019199,Business,2019-01-18,N/A
CUST019200,,2017/11/15,60A123
CUST019201,,30-Jun-2020,60540
CUST019202,,2022-08-02,60A123
 CUST019203 ,Value,2020/04/12,60601
CUST019204,Premium,11/08/2022,
CUST019205,,2020-12-09,N/A
CUST019206,Business,02-13-19,60A123
CUST019207,Value,15-Jan-2018,
CUST019208,,2018/01/16,60601
CUST019209,Value,09-20-20,N/A
CUST019210,Premium,2020/12/08,60A123
CUST019211,Mainstream,04-Jun-2019,60A123
 CUST019212 ,Business,22-Dec-2019,N/A
CUST019213,Value,2019/10/22,60601
CUST019214,,19-Feb-2021,60601
 CUST019215 ,Value,11-Sep-2022,N/A
CUST019216,Business,24-Jul-2018,
CUST019217,Mainstream,02/26/2021,N/A
CUST019218,Premium,04/02/2018,60601
CUST019219,Business,02/27/2021,N/A
CUST019220,Mainstream,05/13/2019,
CUST019221,Premium,2017/09/28,N/A
CUST019222,Premium,2021/09/05,60A123
CUST019223,,2018/12/18,60540
CUST019224,Value,08/28/2021,60601
CUST019225,Business,19-Apr-2019,60540
